JD,RV,RV_err,source
2458868.4126,20.609409,0.010129944,STELLA
2458868.412607,20.609409,0.0101299444,STELLA
2458868.437156,20.673963,0.0100525949,STELLA
2458868.4372,20.673963,0.010052595,STELLA
2458868.4376,20.59194,0.010940832,STELLA
2458868.4376,20.578005,0.0092682013,STELLA
2458868.4376,20.578005,0.0092682013,STELLA
2458868.437609,20.59194,0.0109408323,STELLA
2458868.43806,20.565185,0.0099097062,STELLA
2458868.4381,20.565185,0.0099097062,STELLA
2458868.461366,20.510637,0.0097361911,STELLA
2458868.4614,20.510637,0.0097361911,STELLA
2458868.4618,20.677696,0.0093736373,STELLA
2458868.4618,20.696011,0.0097901156,STELLA
2458868.461812,20.696011,0.0097901156,STELLA
2458868.461818,20.677696,0.0093736373,STELLA
2458868.46227,20.74635,0.0085039865,STELLA
2458868.4623,20.74635,0.0085039865,STELLA
2458868.484799,20.66171,0.0107900828,STELLA
2458868.4848,20.66171,0.010790083,STELLA
2458868.4852,20.666041,0.0096820785,STELLA
2458868.485248,20.666041,0.0096820785,STELLA
2458868.485251,20.650375,0.0111754779,STELLA
2458868.4853,20.650375,0.011175478,STELLA
2458868.4857,20.629502,0.0089041985,STELLA
2458868.485703,20.629502,0.0089041985,STELLA
2458868.582261,20.691328,0.0101221517,STELLA
2458868.5823,20.691328,0.010122152,STELLA
2458868.5827,20.786679,0.0095961587,STELLA
2458868.5827,20.683291,0.0086082633,STELLA
2458868.582708,20.786679,0.0095961587,STELLA
2458868.582713,20.683291,0.0086082633,STELLA
2458868.583165,20.681012,0.0095711902,STELLA
2458868.5832,20.681012,0.0095711902,STELLA
2458868.607464,20.625342,0.0091122972,STELLA
2458868.6075,20.625342,0.0091122972,STELLA
2458868.6079,20.723323,0.0088232657,STELLA
2458868.6079,20.746348,0.0089628147,STELLA
2458868.607904,20.723323,0.0088232657,STELLA
2458868.607905,20.746348,0.0089628147,STELLA
2458868.608357,20.665623,0.0099019491,STELLA
2458868.6084,20.665623,0.0099019491,STELLA
2458868.641284,20.637206,0.0111125917,STELLA
2458868.6413,20.637206,0.011112592,STELLA
2458868.6417,20.660751,0.0099934901,STELLA
2458868.6417,20.674219,0.010312184,STELLA
2458868.641733,20.674219,0.0103121842,STELLA
2458868.641736,20.660751,0.0099934901,STELLA
2458868.642188,20.753867,0.0115312149,STELLA
2458868.6422,20.753867,0.011531215,STELLA
2458869.306195,20.723716,0.0092897086,STELLA
2458869.3062,20.723716,0.0092897086,STELLA
2458869.3066,20.898377,0.0083020713,STELLA
2458869.3066,20.756473,0.0098147342,STELLA
2458869.306643,20.898377,0.0083020713,STELLA
2458869.306647,20.756473,0.0098147342,STELLA
2458869.307098,20.771236,0.0089201528,STELLA
2458869.3071,20.771236,0.0089201528,STELLA
2458869.4115,20.806763,0.0087549445,STELLA
2458869.411533,20.806763,0.0087549445,STELLA
2458869.411973,20.966149,0.009106064,STELLA
2458869.411985,20.752082,0.0089676,STELLA
2458869.412,20.966149,0.009106064,STELLA
2458869.412,20.752082,0.0089676,STELLA
2458869.4124,20.817125,0.0084328276,STELLA
2458869.412437,20.817125,0.0084328276,STELLA
2458869.437685,20.717998,0.0094409582,STELLA
2458869.4377,20.717998,0.0094409582,STELLA
2458869.4381,20.799671,0.0087876439,STELLA
2458869.4381,20.778006,0.010193685,STELLA
2458869.438129,20.799671,0.0087876439,STELLA
2458869.438137,20.778006,0.010193685,STELLA
2458869.438589,20.809919,0.0094188662,STELLA
2458869.4386,20.809919,0.0094188662,STELLA
2458869.461,20.775098,0.0099170526,STELLA
2458869.461022,20.775098,0.0099170526,STELLA
2458869.461473,20.900745,0.0092539488,STELLA
2458869.461474,20.773331,0.0094002875,STELLA
2458869.4615,20.900745,0.0092539488,STELLA
2458869.4615,20.773331,0.0094002875,STELLA
2458869.4619,20.765955,0.009081056,STELLA
2458869.461926,20.765955,0.009081056,STELLA
2458869.4846,20.850491,0.0085118038,STELLA
2458869.484605,20.850491,0.0085118038,STELLA
2458869.485,20.921338,0.0091347164,STELLA
2458869.485048,20.921338,0.0091347164,STELLA
2458869.485057,20.846267,0.0096435296,STELLA
2458869.4851,20.846267,0.0096435296,STELLA
2458869.4855,20.82828,0.0092151957,STELLA
2458869.485509,20.82828,0.0092151957,STELLA
2458869.510262,20.753718,0.008553783,STELLA
2458869.5103,20.753718,0.008553783,STELLA
2458869.510695,20.929485,0.0083550897,STELLA
2458869.5107,20.7437,0.0093767573,STELLA
2458869.5107,20.929485,0.0083550897,STELLA
2458869.510703,20.7437,0.0093767573,STELLA
2458869.511155,20.757139,0.0099940897,STELLA
2458869.5112,20.757139,0.0099940897,STELLA
2458869.6037,20.86159,0.0093657494,STELLA
2458869.603733,20.86159,0.0093657494,STELLA
2458869.604174,20.901162,0.0087888135,STELLA
2458869.604185,20.865595,0.0096535378,STELLA
2458869.6042,20.901162,0.0087888135,STELLA
2458869.6042,20.865595,0.0096535378,STELLA
2458869.6046,20.854239,0.0089698579,STELLA
2458869.604637,20.854239,0.0089698579,STELLA
2458869.6285,20.77376,0.0093392319,STELLA
2458869.628515,20.77376,0.0093392319,STELLA
2458869.628964,20.806191,0.0092201682,STELLA
2458869.628967,20.799854,0.0096978453,STELLA
2458869.629,20.806191,0.0092201682,STELLA
2458869.629,20.799854,0.0096978453,STELLA
2458869.6294,20.743684,0.0105054,STELLA
2458869.629419,20.743684,0.0105054002,STELLA
2458873.596382,21.144924,0.0079005943,STELLA
2458873.5964,21.144924,0.0079005943,STELLA
2458873.5968,21.357957,0.0079878215,STELLA
2458873.596844,21.357957,0.0079878215,STELLA
2458873.596857,21.198303,0.0084499287,STELLA
2458873.5969,21.198303,0.0084499287,STELLA
2458873.5973,21.165964,0.00855904,STELLA
2458873.597321,21.165964,0.00855904,STELLA
2458874.524661,21.265058,0.0083752025,STELLA
2458874.5247,21.265058,0.0083752025,STELLA
2458874.5251,21.277452,0.0078577362,STELLA
2458874.5251,21.217776,0.0082854641,STELLA
2458874.525113,21.277452,0.0078577362,STELLA
2458874.525136,21.217776,0.0082854641,STELLA
2458874.525576,21.242726,0.0089168483,STELLA
2458874.5256,21.242726,0.0089168483,STELLA
2458875.4836,21.320658,0.007460548,STELLA
2458875.483626,21.320658,0.007460548,STELLA
2458875.484062,21.407223,0.0076436374,STELLA
2458875.484067,21.294684,0.0084284035,STELLA
2458875.4841,21.407223,0.0076436374,STELLA
2458875.4841,21.294684,0.0084284035,STELLA
2458875.4845,21.333189,0.0077463477,STELLA
2458875.484507,21.333189,0.0077463477,STELLA
2458876.4839,21.450792,0.0079683582,STELLA
2458876.483908,21.450792,0.0079683582,STELLA
2458876.48435,21.521189,0.0079144544,STELLA
2458876.484372,21.501369,0.0080045704,STELLA
2458876.4844,21.521189,0.0079144544,STELLA
2458876.4844,21.501369,0.0080045704,STELLA
2458876.4848,21.456993,0.0082203008,STELLA
2458876.484823,21.456993,0.0082203008,STELLA
2458877.4847,21.550557,0.0074342274,STELLA
2458877.484702,21.550557,0.0074342274,STELLA
2458877.4851,21.555035,0.0071883039,STELLA
2458877.4851,21.642084,0.0078246994,STELLA
2458877.485123,21.642084,0.0078246994,STELLA
2458877.485142,21.555035,0.0071883039,STELLA
2458877.485571,21.586981,0.0074030167,STELLA
2458877.4856,21.586981,0.0074030167,STELLA
2458881.3117,21.766695,0.0077398283,STELLA
2458881.311736,21.766695,0.0077398283,STELLA
2458881.312183,21.837893,0.00739379,STELLA
2458881.312188,21.794664,0.007371705,STELLA
2458881.3122,21.794664,0.007371705,STELLA
2458881.3122,21.837893,0.00739379,STELLA
2458881.3126,21.793065,0.0076477266,STELLA
2458881.31264,21.793065,0.0076477266,STELLA
2458883.312692,22.015084,0.0078277924,STELLA
2458883.3127,22.015084,0.0078277924,STELLA
2458883.3131,22.029027,0.0072023749,STELLA
2458883.3131,22.199992,0.0076457744,STELLA
2458883.313113,22.199992,0.0076457744,STELLA
2458883.313132,22.029027,0.0072023749,STELLA
2458883.313561,22.080052,0.0078227417,STELLA
2458883.3136,22.080052,0.0078227417,STELLA
2458885.5979,21.713041,0.026112584,STELLA
2458885.597919,21.713041,0.0261125843,STELLA
2458885.6025,21.839194,0.018243567,STELLA
2458885.6025,22.038797,0.019890965,STELLA
2458885.602537,22.038797,0.0198909651,STELLA
2458885.602548,21.839194,0.0182435668,STELLA
2458885.602977,21.208905,0.0198510762,STELLA
2458887.3144,22.389031,0.007461414,STELLA
2458887.314428,22.389031,0.007461414,STELLA
2458887.3149,22.351591,0.0076756555,STELLA
2458887.3149,22.431534,0.0071478306,STELLA
2458887.314925,22.431534,0.0071478306,STELLA
2458887.314942,22.351591,0.0076756555,STELLA
2458887.3154,22.344909,0.0069903646,STELLA
2458887.315441,22.344909,0.0069903646,STELLA
2458888.314967,22.516649,0.0074408239,STELLA
2458888.315,22.516649,0.0074408239,STELLA
2458888.3155,22.496412,0.0071527648,STELLA
2458888.3155,22.47611,0.0076046819,STELLA
2458888.315511,22.496412,0.0071527648,STELLA
2458888.315536,22.47611,0.0076046819,STELLA
2458888.316069,22.522811,0.0072223692,STELLA
2458888.3161,22.522811,0.0072223692,STELLA
2458890.31569,22.701826,0.0068448783,STELLA
2458890.3157,22.701826,0.0068448783,STELLA
2458890.316165,22.633216,0.0068336377,STELLA
2458890.316171,22.662114,0.0064189156,STELLA
2458890.3162,22.633216,0.0068336377,STELLA
2458890.3162,22.662114,0.0064189156,STELLA
2458890.316675,22.704076,0.006513964,STELLA
2458890.3167,22.704076,0.006513964,STELLA
2458892.317,22.966262,0.008478032,STELLA
2458892.317007,22.966262,0.008478032,STELLA
2458892.3174,22.875794,0.007971335,STELLA
2458892.31744,22.875794,0.007971335,STELLA
2458892.317461,22.885873,0.0074237951,STELLA
2458892.3175,22.885873,0.0074237951,STELLA
2458892.3179,22.837226,0.0086418997,STELLA
2458892.317901,22.837226,0.0086418997,STELLA
2458895.5674,23.185502,0.0069948672,STELLA
2458895.567407,23.185502,0.0069948672,STELLA
2458895.567853,23.282467,0.0073910931,STELLA
2458895.567859,23.190237,0.0073306266,STELLA
2458895.5679,23.282467,0.0073910931,STELLA
2458895.5679,23.190237,0.0073306266,STELLA
2458895.5683,23.20559,0.008083392,STELLA
2458895.568311,23.20559,0.008083392,STELLA
2458896.4995,23.304678,0.0086972737,STELLA
2458896.499549,23.304678,0.0086972737,STELLA
2458896.499976,23.325125,0.0083244959,STELLA
2458896.499978,23.325105,0.008298315,STELLA
2458896.5,23.325105,0.008298315,STELLA
2458896.5,23.325125,0.0083244959,STELLA
2458896.5004,23.347208,0.0077505555,STELLA
2458896.500407,23.347208,0.0077505555,STELLA
2458897.489595,23.416729,0.0066804282,STELLA
2458897.4896,23.416729,0.0066804282,STELLA
2458897.49,23.4166,0.0073292571,STELLA
2458897.49,23.496633,0.0077260524,STELLA
2458897.490021,23.496633,0.0077260524,STELLA
2458897.490024,23.4166,0.0073292571,STELLA
2458897.490452,23.390612,0.0073120923,STELLA
2458897.4905,23.390612,0.0073120923,STELLA
2458898.417783,23.586457,0.0077850868,STELLA
2458898.4178,23.586457,0.0077850868,STELLA
2458898.4182,23.551502,0.0076620581,STELLA
2458898.4182,23.574805,0.0079289577,STELLA
2458898.418208,23.574805,0.0079289577,STELLA
2458898.418212,23.551502,0.0076620581,STELLA
2458898.4186,23.483758,0.0078062314,STELLA
2458898.418641,23.483758,0.0078062314,STELLA
2458899.319191,23.708579,0.0075816368,STELLA
2458899.3192,23.708579,0.0075816368,STELLA
2458899.3196,23.744827,0.0072360891,STELLA
2458899.3196,23.686354,0.0076123587,STELLA
2458899.319625,23.744827,0.0072360891,STELLA
2458899.319631,23.686354,0.0076123587,STELLA
2458899.320071,23.653726,0.0077389392,STELLA
2458899.3201,23.653726,0.0077389392,STELLA
2458900.319556,23.685216,0.0085242704,STELLA
2458900.3196,23.685216,0.0085242704,STELLA
2458900.32,23.754442,0.0083212909,STELLA
2458900.32,23.753323,0.0084046571,STELLA
2458900.320026,23.754442,0.0083212909,STELLA
2458900.320031,23.753323,0.0084046571,STELLA
2458900.3205,23.743979,0.0079557278,STELLA
2458900.320506,23.743979,0.0079557278,STELLA
2458901.444077,23.851541,0.0081824227,STELLA
2458901.4441,23.851541,0.0081824227,STELLA
2458901.4445,23.834646,0.008071897,STELLA
2458901.4445,23.849223,0.0077164885,STELLA
2458901.444525,23.849223,0.0077164885,STELLA
2458901.444541,23.834646,0.008071897,STELLA
2458901.444993,23.836887,0.0077515803,STELLA
2458901.445,23.836887,0.0077515803,STELLA
2458906.405467,24.171205,0.0091779112,STELLA
2458906.4055,24.171205,0.0091779112,STELLA
2458906.405895,24.257595,0.0086026426,STELLA
2458906.405895,24.14149,0.0089029851,STELLA
2458906.4059,24.257595,0.0086026426,STELLA
2458906.4059,24.14149,0.0089029851,STELLA
2458906.406359,24.193242,0.0089398956,STELLA
2458906.4064,24.193242,0.0089398956,STELLA
2458907.322058,24.28486,0.0083645624,STELLA
2458907.3221,24.28486,0.0083645624,STELLA
2458907.3225,24.319575,0.0078516251,STELLA
2458907.3225,24.302901,0.0085726335,STELLA
2458907.322526,24.319575,0.0078516251,STELLA
2458907.322545,24.302901,0.0085726335,STELLA
2458907.323,24.291485,0.0084096669,STELLA
2458907.323008,24.291485,0.0084096669,STELLA
2458908.3224,24.38314,0.0090123484,STELLA
2458908.322402,24.38314,0.0090123484,STELLA
2458908.322875,24.433187,0.0080312057,STELLA
2458908.3229,24.430824,0.0080215699,STELLA
2458908.3229,24.433187,0.0080312057,STELLA
2458908.3229,24.430824,0.0080215699,STELLA
2458908.323352,24.427093,0.0081127454,STELLA
2458908.3234,24.427093,0.0081127454,STELLA
2458910.323,24.491802,0.0082696352,STELLA
2458910.323004,24.491802,0.0082696352,STELLA
2458910.323469,24.460625,0.0092178103,STELLA
2458910.32348,24.442379,0.0088933849,STELLA
2458910.3235,24.460625,0.0092178103,STELLA
2458910.3235,24.442379,0.0088933849,STELLA
2458910.3239,24.439628,0.0084513263,STELLA
2458910.323944,24.439628,0.0084513263,STELLA
2458911.3234,24.624178,0.0089797497,STELLA
2458911.323449,24.624178,0.0089797497,STELLA
2458911.323897,24.598777,0.0086041219,STELLA
2458911.3239,24.598777,0.0086041219,STELLA
2458911.3239,24.580113,0.0084749624,STELLA
2458911.323902,24.580113,0.0084749624,STELLA
2458911.324354,24.579542,0.0084573825,STELLA
2458911.3244,24.579542,0.0084573825,STELLA
2458912.3236,24.660906,0.0092190103,STELLA
2458912.323634,24.660906,0.0092190103,STELLA
2458912.324095,24.651285,0.0092485578,STELLA
2458912.3241,24.652335,0.008635272,STELLA
2458912.3241,24.651285,0.0092485578,STELLA
2458912.324112,24.652335,0.008635272,STELLA
2458912.324575,24.645433,0.0092595151,STELLA
2458912.3246,24.645433,0.0092595151,STELLA
2458913.323959,24.631407,0.0083697845,STELLA
2458913.324,24.631407,0.0083697845,STELLA
2458913.3244,24.641097,0.0081610488,STELLA
2458913.3244,24.641824,0.0081484159,STELLA
2458913.324442,24.641097,0.0081610488,STELLA
2458913.324446,24.641824,0.0081484159,STELLA
2458913.324956,24.66492,0.0083867551,STELLA
2458913.325,24.66492,0.0083867551,STELLA
2458914.3244,24.669049,0.0094555108,STELLA
2458914.324416,24.669049,0.0094555108,STELLA
2458914.3249,24.695961,0.0091788701,STELLA
2458914.3249,24.661978,0.0085948723,STELLA
2458914.324916,24.695961,0.0091788701,STELLA
2458914.324929,24.661978,0.0085948723,STELLA
2458914.3254,24.710489,0.0090565275,STELLA
2458914.325443,24.710489,0.0090565275,STELLA
2458915.3246,24.694887,0.0090689594,STELLA
2458915.324647,24.694887,0.0090689594,STELLA
2458915.325088,24.735703,0.0086872405,STELLA
2458915.325099,24.748406,0.0093152082,STELLA
2458915.3251,24.735703,0.0086872405,STELLA
2458915.3251,24.748406,0.0093152082,STELLA
2458915.325551,24.702845,0.0092031371,STELLA
2458915.3256,24.702845,0.0092031371,STELLA
2458916.324954,24.8005,0.0088219384,STELLA
2458916.325,24.8005,0.0088219384,STELLA
2458916.325457,24.755823,0.0081973863,STELLA
2458916.325479,24.748192,0.0083614438,STELLA
2458916.3255,24.755823,0.0081973863,STELLA
2458916.3255,24.748192,0.0083614438,STELLA
2458916.32598,24.73349,0.0079029673,STELLA
2458916.326,24.73349,0.0079029673,STELLA
2458918.413092,24.694538,0.0099237635,STELLA
2458918.4131,24.694538,0.0099237635,STELLA
2458918.413651,24.704593,0.0097142228,STELLA
2458918.413661,24.70194,0.0092961724,STELLA
2458918.4137,24.704593,0.0097142228,STELLA
2458918.4137,24.70194,0.0092961724,STELLA
2458918.4142,24.690493,0.010510144,STELLA
2458918.414221,24.690493,0.0105101439,STELLA
2458919.326055,24.711298,0.0102488354,STELLA
2458919.3261,24.711298,0.010248835,STELLA
2458919.326481,24.73726,0.0097719161,STELLA
2458919.326484,24.724607,0.0107663947,STELLA
2458919.3265,24.73726,0.0097719161,STELLA
2458919.3265,24.724607,0.010766395,STELLA
2458919.3269,24.690322,0.009632305,STELLA
2458919.326913,24.690322,0.009632305,STELLA
2458920.3262,24.781193,0.0099886617,STELLA
2458920.326229,24.781193,0.0099886617,STELLA
2458920.326653,24.811302,0.0091956815,STELLA
2458920.326659,24.8037,0.0091320686,STELLA
2458920.3267,24.811302,0.0091956815,STELLA
2458920.3267,24.8037,0.0091320686,STELLA
2458920.327088,24.748494,0.0100845684,STELLA
2458920.3271,24.748494,0.010084568,STELLA
2458921.3266,24.675712,0.0089772531,STELLA
2458921.32664,24.675712,0.0089772531,STELLA
2458921.327067,24.744107,0.0086387288,STELLA
2458921.327068,24.702363,0.0094563603,STELLA
2458921.3271,24.702363,0.0094563603,STELLA
2458921.3271,24.744107,0.0086387288,STELLA
2458921.327497,24.706475,0.0083989669,STELLA
2458921.3275,24.706475,0.0083989669,STELLA
2458922.3272,24.848632,0.01063138,STELLA
2458922.327241,24.848632,0.0106313801,STELLA
2458922.327666,24.853073,0.0108520452,STELLA
2458922.32767,24.989371,0.0084408107,STELLA
2458922.3277,24.853073,0.010852045,STELLA
2458922.328099,24.837787,0.0170337777,STELLA
2458922.3281,24.837787,0.017033778,STELLA
2458923.3271,24.668431,0.0083405923,STELLA
2458923.327128,24.668431,0.0083405923,STELLA
2458923.3275,24.722175,0.0092689896,STELLA
2458923.327547,24.722175,0.0092689896,STELLA
2458923.327557,24.736126,0.0082905236,STELLA
2458923.3276,24.736126,0.0082905236,STELLA
2458923.327985,24.712577,0.008276831,STELLA
2458923.328,24.712577,0.008276831,STELLA
2458926.327975,24.587485,0.0084419966,STELLA
2458926.328,24.587485,0.0084419966,STELLA
2458926.328394,24.575361,0.0087868118,STELLA
2458926.3284,24.58211,0.008306769,STELLA
2458926.3284,24.575361,0.0087868118,STELLA
2458926.328404,24.58211,0.008306769,STELLA
2458926.3288,24.538457,0.0093734503,STELLA
2458926.328833,24.538457,0.0093734503,STELLA
2458929.3289,24.291173,0.0087840262,STELLA
2458929.328907,24.291173,0.0087840262,STELLA
2458929.3293,24.321263,0.0091399679,STELLA
2458929.3293,24.291578,0.0091573285,STELLA
2458929.329333,24.321263,0.0091399679,STELLA
2458929.329336,24.291578,0.0091573285,STELLA
2458929.329765,24.305716,0.0093962555,STELLA
2458929.3298,24.305716,0.0093962555,STELLA
2458930.3292,24.233617,0.0091479582,STELLA
2458930.329217,24.233617,0.0091479582,STELLA
2458930.3296,24.249058,0.0090049682,STELLA
2458930.3296,24.254414,0.0092132447,STELLA
2458930.329642,24.249058,0.0090049682,STELLA
2458930.329646,24.254414,0.0092132447,STELLA
2458930.330075,24.275467,0.0092818504,STELLA
2458930.3301,24.275467,0.0092818504,STELLA
2458937.331252,23.466465,0.0100551205,STELLA
2458937.3313,23.466465,0.010055121,STELLA
2458937.331671,23.466096,0.0096891587,STELLA
2458937.331681,23.473684,0.0095893074,STELLA
2458937.3317,23.473684,0.0095893074,STELLA
2458937.3317,23.466096,0.0096891587,STELLA
2458937.3321,23.459958,0.009290626,STELLA
2458937.332109,23.459958,0.009290626,STELLA
2458938.3316,23.36952,0.0098188621,STELLA
2458938.331612,23.36952,0.0098188621,STELLA
2458938.332,23.368775,0.010299069,STELLA
2458938.332,23.347539,0.0096689871,STELLA
2458938.33204,23.368775,0.0102990694,STELLA
2458938.33204,23.347539,0.0096689871,STELLA
2458938.332469,23.370165,0.0102729186,STELLA
2458938.3325,23.370165,0.010272919,STELLA
2458955.3924,20.822986,0.011704909,STELLA
2458955.392412,20.822986,0.0117049086,STELLA
2458955.393,20.805561,0.01145064,STELLA
2458955.393043,20.805561,0.0114506396,STELLA
2458955.393062,20.805418,0.0112309474,STELLA
2458955.3931,20.805418,0.011230947,STELLA
2458955.393688,20.791199,0.0113788477,STELLA
2458955.3937,20.791199,0.011378848,STELLA
2458959.338597,20.110108,0.0120840618,STELLA
2458959.3386,20.110108,0.012084062,STELLA
