# JD     RV     RV_err 
 2458897.490021  23.496633  0.0077260524 
 2458897.490024  23.416600  0.0073292571 
 2458897.490452  23.390612  0.0073120923 
 2458897.490500  23.390612  0.0073120923 
 2458898.417783  23.586457  0.0077850868 
 2458898.417800  23.586457  0.0077850868 
 2458898.418200  23.551502  0.0076620581 
 2458898.418200  23.574805  0.0079289577 
 2458898.418208  23.574805  0.0079289577 
 2458898.418212  23.551502  0.0076620581 
 2458898.418600  23.483758  0.0078062314 
 2458898.418641  23.483758  0.0078062314 
 2458899.319191  23.708579  0.0075816368 
 2458899.319200  23.708579  0.0075816368 
 2458899.319600  23.744827  0.0072360891 
 2458899.319600  23.686354  0.0076123587 
 2458899.319625  23.744827  0.0072360891 
 2458899.319631  23.686354  0.0076123587 
 2458899.320071  23.653726  0.0077389392 
 2458899.320100  23.653726  0.0077389392 
 2458900.319556  23.685216  0.0085242704 
 2458900.319600  23.685216  0.0085242704 
 2458900.320000  23.754442  0.0083212909 
 2458900.320000  23.753323  0.0084046571 
 2458900.320026  23.754442  0.0083212909 
 2458900.320031  23.753323  0.0084046571 
 2458900.320500  23.743979  0.0079557278 
 2458900.320506  23.743979  0.0079557278 
 2458901.444077  23.851541  0.0081824227 
 2458901.444100  23.851541  0.0081824227 
 2458901.444500  23.834646  0.0080718970 
 2458901.444500  23.849223  0.0077164885 
 2458901.444525  23.849223  0.0077164885 
 2458901.444541  23.834646  0.0080718970 
 2458901.444993  23.836887  0.0077515803 
 2458901.445000  23.836887  0.0077515803 
 2458906.405467  24.171205  0.0091779112 
 2458906.405500  24.171205  0.0091779112 
 2458906.405895  24.257595  0.0086026426 
 2458906.405895  24.141490  0.0089029851 
 2458906.405900  24.257595  0.0086026426 
 2458906.405900  24.141490  0.0089029851 
 2458906.406359  24.193242  0.0089398956 
 2458906.406400  24.193242  0.0089398956 
 2458907.322058  24.284860  0.0083645624 
 2458907.322100  24.284860  0.0083645624 
 2458907.322500  24.319575  0.0078516251 
 2458907.322500  24.302901  0.0085726335 
 2458907.322526  24.319575  0.0078516251 
 2458907.322545  24.302901  0.0085726335 
 2458907.323000  24.291485  0.0084096669 
 2458907.323008  24.291485  0.0084096669 
 2458908.322400  24.383140  0.0090123484 
 2458908.322402  24.383140  0.0090123484 
 2458908.322875  24.433187  0.0080312057 
 2458908.322900  24.430824  0.0080215699 
 2458908.322900  24.433187  0.0080312057 
 2458908.322900  24.430824  0.0080215699 
 2458908.323352  24.427093  0.0081127454 
 2458908.323400  24.427093  0.0081127454 
 2458910.323000  24.491802  0.0082696352 
 2458910.323004  24.491802  0.0082696352 
 2458910.323469  24.460625  0.0092178103 
 2458910.323480  24.442379  0.0088933849 
 2458910.323500  24.460625  0.0092178103 
 2458910.323500  24.442379  0.0088933849 
 2458910.323900  24.439628  0.0084513263 
 2458910.323944  24.439628  0.0084513263 
 2458911.323400  24.624178  0.0089797497 
 2458911.323449  24.624178  0.0089797497 
 2458911.323897  24.598777  0.0086041219 
 2458911.323900  24.598777  0.0086041219 
 2458911.323900  24.580113  0.0084749624 
 2458911.323902  24.580113  0.0084749624 
 2458911.324354  24.579542  0.0084573825 
 2458911.324400  24.579542  0.0084573825 
 2458912.323600  24.660906  0.0092190103 
 2458912.323634  24.660906  0.0092190103 
 2458912.324095  24.651285  0.0092485578 
 2458912.324100  24.652335  0.0086352720 
 2458912.324100  24.651285  0.0092485578 
 2458912.324112  24.652335  0.0086352720 
 2458912.324575  24.645433  0.0092595151 
 2458912.324600  24.645433  0.0092595151 
 2458913.323959  24.631407  0.0083697845 
 2458913.324000  24.631407  0.0083697845 
 2458913.324400  24.641824  0.0081484159 
 2458913.324400  24.641097  0.0081610488 
 2458913.324442  24.641097  0.0081610488 
 2458913.324446  24.641824  0.0081484159 
 2458913.324956  24.664920  0.0083867551 
 2458913.325000  24.664920  0.0083867551 
 2458914.324400  24.669049  0.0094555108 
 2458914.324416  24.669049  0.0094555108 
 2458914.324900  24.695961  0.0091788701 
 2458914.324900  24.661978  0.0085948723 
 2458914.324916  24.695961  0.0091788701 
 2458914.324929  24.661978  0.0085948723 
 2458914.325400  24.710489  0.0090565275 
 2458914.325443  24.710489  0.0090565275 
 2458915.324600  24.694887  0.0090689594 
 2458915.324647  24.694887  0.0090689594 
 2458915.325088  24.735703  0.0086872405 
 2458915.325099  24.748406  0.0093152082 
 2458915.325100  24.735703  0.0086872405 
 2458915.325100  24.748406  0.0093152082 
 2458915.325551  24.702845  0.0092031371 
 2458915.325600  24.702845  0.0092031371 
 2458916.324954  24.800500  0.0088219384 
 2458916.325000  24.800500  0.0088219384 
 2458916.325457  24.755823  0.0081973863 
 2458916.325479  24.748192  0.0083614438 
 2458916.325500  24.755823  0.0081973863 
 2458916.325500  24.748192  0.0083614438 
 2458916.325980  24.733490  0.0079029673 
 2458916.326000  24.733490  0.0079029673 
 2458918.413092  24.694538  0.0099237635 
 2458918.413100  24.694538  0.0099237635 
 2458918.413651  24.704593  0.0097142228 
 2458918.413661  24.701940  0.0092961724 
 2458918.413700  24.704593  0.0097142228 
 2458918.413700  24.701940  0.0092961724 
 2458918.414200  24.690493  0.0105101440 
 2458918.414221  24.690493  0.0105101439 
 2458919.326055  24.711298  0.0102488354 
 2458919.326100  24.711298  0.0102488350 
 2458919.326481  24.737260  0.0097719161 
 2458919.326484  24.724607  0.0107663947 
 2458919.326500  24.737260  0.0097719161 
 2458919.326500  24.724607  0.0107663950 
 2458919.326900  24.690322  0.0096323050 
 2458919.326913  24.690322  0.0096323050 
 2458920.326200  24.781193  0.0099886617 
 2458920.326229  24.781193  0.0099886617 
 2458920.326653  24.811302  0.0091956815 
 2458920.326659  24.803700  0.0091320686 
 2458920.326700  24.811302  0.0091956815 
 2458920.326700  24.803700  0.0091320686 
 2458920.327088  24.748494  0.0100845684 
 2458920.327100  24.748494  0.0100845680 
 2458921.326600  24.675712  0.0089772531 
 2458921.326640  24.675712  0.0089772531 
 2458921.327067  24.744107  0.0086387288 
 2458921.327068  24.702363  0.0094563603 
 2458921.327100  24.702363  0.0094563603 
 2458921.327100  24.744107  0.0086387288 
 2458921.327497  24.706475  0.0083989669 
 2458921.327500  24.706475  0.0083989669 
 2458922.327200  24.848632  0.0106313800 
 2458922.327241  24.848632  0.0106313801 
 2458922.327666  24.853073  0.0108520452 
 2458922.327670  24.989371  0.0084408107 
 2458922.327700  24.853073  0.0108520450 
 2458922.328099  24.837787  0.0170337777 
 2458922.328100  24.837787  0.0170337780 
 2458923.327100  24.668431  0.0083405923 
 2458923.327128  24.668431  0.0083405923 
 2458923.327500  24.722175  0.0092689896 
 2458923.327547  24.722175  0.0092689896 
 2458923.327557  24.736126  0.0082905236 
 2458923.327600  24.736126  0.0082905236 
 2458923.327985  24.712577  0.0082768310 
 2458923.328000  24.712577  0.0082768310 
 2458926.327975  24.587485  0.0084419966 
 2458926.328000  24.587485  0.0084419966 
 2458926.328394  24.575361  0.0087868118 
 2458926.328400  24.582110  0.0083067690 
 2458926.328400  24.575361  0.0087868118 
 2458926.328404  24.582110  0.0083067690 
 2458926.328800  24.538457  0.0093734503 
 2458926.328833  24.538457  0.0093734503 
 2458929.328900  24.291173  0.0087840262 
 2458929.328907  24.291173  0.0087840262 
 2458929.329300  24.321263  0.0091399679 
 2458929.329300  24.291578  0.0091573285 
 2458929.329333  24.321263  0.0091399679 
 2458929.329336  24.291578  0.0091573285 
 2458929.329765  24.305716  0.0093962555 
 2458929.329800  24.305716  0.0093962555 
 2458930.329200  24.233617  0.0091479582 
 2458930.329217  24.233617  0.0091479582 
 2458930.329600  24.249058  0.0090049682 
 2458930.329600  24.254414  0.0092132447 
 2458930.329642  24.249058  0.0090049682 
 2458930.329646  24.254414  0.0092132447 
 2458930.330075  24.275467  0.0092818504 
 2458930.330100  24.275467  0.0092818504 
 2458937.331252  23.466465  0.0100551205 
 2458937.331300  23.466465  0.0100551210 
 2458937.331671  23.466096  0.0096891587 
 2458937.331681  23.473684  0.0095893074 
 2458937.331700  23.473684  0.0095893074 
 2458937.331700  23.466096  0.0096891587 
 2458937.332100  23.459958  0.0092906260 
 2458937.332109  23.459958  0.0092906260 
 2458938.331600  23.369520  0.0098188621 
 2458938.331612  23.369520  0.0098188621 
 2458938.332000  23.347539  0.0096689871 
 2458938.332000  23.368775  0.0102990690 
 2458938.332040  23.368775  0.0102990694 
 2458938.332040  23.347539  0.0096689871 
 2458938.332469  23.370165  0.0102729186 
 2458938.332500  23.370165  0.0102729190 
 2458955.392400  20.822986  0.0117049090 
 2458955.392412  20.822986  0.0117049086 
 2458955.393000  20.805561  0.0114506400 
 2458955.393043  20.805561  0.0114506396 
 2458955.393062  20.805418  0.0112309474 
 2458955.393100  20.805418  0.0112309470 
 2458955.393688  20.791199  0.0113788477 
 2458955.393700  20.791199  0.0113788480 
 2458959.338597  20.110108  0.0120840618 
 2458959.338600  20.110108  0.0120840620 
 2458959.339100  20.210261  0.0123521080 
 2458959.339100  20.205286  0.0119380460 
 2458959.339113  20.210261  0.0123521076 
 2458959.339131  20.205286  0.0119380460 
 2458959.339600  20.192588  0.0117122150 
 2458959.339630  20.192588  0.0117122154 
 2458960.338900  20.019081  0.0114337500 
 2458960.338911  20.019081  0.0114337498 
 2458960.339356  20.020765  0.0117695818 
 2458960.339363  20.045274  0.0118240023 
 2458960.339400  20.045274  0.0118240020 
 2458960.339400  20.020765  0.0117695820 
 2458960.339800  20.006287  0.0117676230 
 2458960.339814  20.006287  0.0117676228 
 2458961.339359  19.920046  0.0125139859 
 2458961.339400  19.920046  0.0125139860 
 2458961.339800  19.903113  0.0122181870 
 2458961.339800  19.916948  0.0122638970 
 2458961.339826  19.903113  0.0122181869 
 2458961.339830  19.916948  0.0122638973 
 2458961.340300  19.905785  0.0121255740 
 2458961.340337  19.905785  0.0121255737 
 2458962.339700  19.663990  0.0115956390 
 2458962.339711  19.663990  0.0115956389 
 2458962.340167  19.709746  0.0117756510 
 2458962.340175  19.713439  0.0122399793 
 2458962.340200  19.709746  0.0117756510 
 2458962.340200  19.713439  0.0122399790 
 2458962.340600  19.714186  0.0121934160 
 2458962.340638  19.714186  0.0121934156 
 2458964.340500  19.557572  0.0128242360 
 2458964.340527  19.557572  0.0128242364 
 2458964.340900  19.541306  0.0127407400 
 2458964.340948  19.541306  0.0127407404 
 2458964.340956  19.540822  0.0126987948 
 2458964.341000  19.540822  0.0126987950 
 2458964.341384  19.531524  0.0128366685 
 2458964.341400  19.531524  0.0128366680 
 2458965.340878  19.396081  0.0119363428 
 2458965.340900  19.396081  0.0119363430 
 2458965.341300  19.383485  0.0122572570 
 2458965.341300  19.391216  0.0120882990 
 2458965.341333  19.391216  0.0120882989 
 2458965.341342  19.383485  0.0122572567 
 2458965.341800  19.379531  0.0118605250 
 2458965.341806  19.379531  0.0118605250 
 2458968.342000  19.010583  0.0118936290 
 2458968.342005  19.010583  0.0118936287 
 2458968.342400  19.007855  0.0118350360 
 2458968.342439  19.007855  0.0118350360 
 2458968.342457  18.998764  0.0117987932 
 2458968.342500  18.998764  0.0117987930 
 2458968.342898  19.003922  0.0117573903 
 2458968.342900  19.003922  0.0117573900 
 2458969.342400  18.889640  0.0129090730 
 2458969.342427  18.889640  0.0129090734 
 2458969.342875  18.876314  0.0127156457 
 2458969.342879  18.873744  0.0126917582 
 2458969.342900  18.873744  0.0126917580 
 2458969.342900  18.876314  0.0127156460 
 2458969.343300  18.882138  0.0130895550 
 2458969.343331  18.882138  0.0130895554 
 2458970.342700  18.733874  0.0127793680 
 2458970.342728  18.733874  0.0127793676 
 2458970.343162  18.728884  0.0127898123 
 2458970.343180  18.721709  0.0126113561 
 2458970.343200  18.721709  0.0126113560 
 2458970.343200  18.728884  0.0127898120 
 2458970.343600  18.724993  0.0123999390 
 2458970.343620  18.724993  0.0123999394 
 2458971.343300  18.639247  0.0127558150 
 2458971.343312  18.639247  0.0127558147 
 2458971.343750  18.641262  0.0126063286 
 2458971.343753  18.657068  0.0128966061 
 2458971.343800  18.657068  0.0128966060 
 2458971.343800  18.641262  0.0126063290 
 2458971.344193  18.664201  0.0127317445 
 2458971.344200  18.664201  0.0127317440 
 2458972.343500  18.336199  0.0120258650 
 2458972.343504  18.336199  0.0120258652 
 2458972.343958  18.354724  0.0120743006 
 2458972.343968  18.367080  0.0127466309 
 2458972.344000  18.367080  0.0127466310 
 2458972.344000  18.354724  0.0120743010 
 2458972.344400  18.282614  0.0126321040 
 2458972.344443  18.282614  0.0126321039 
 2458974.344300  18.319023  0.0109112690 
 2458974.344336  18.319023  0.0109112689 
 2458974.344771  18.377497  0.0130853414 
 2458974.344777  18.377539  0.0133580111 
 2458974.344800  18.377539  0.0133580110 
 2458974.344800  18.377497  0.0130853410 
 2458974.345200  18.369218  0.0127104650 
 2458974.345217  18.369218  0.0127104654 
 2458975.344700  18.282222  0.0121209020 
 2458975.344719  18.282222  0.0121209024 
 2458975.345156  18.291873  0.0116864413 
 2458975.345160  18.331837  0.0121328521 
 2458975.345200  18.291873  0.0116864410 
 2458975.345200  18.331837  0.0121328520 
 2458975.345600  18.279421  0.0113718590 
 2458975.345601  18.279421  0.0113718589 
 2458976.345100  18.222909  0.0122177450 
 2458976.345147  18.222909  0.0122177449 
 2458976.345577  18.210846  0.0122967718 
 2458976.345587  18.217433  0.0119293990 
 2458976.345600  18.210846  0.0122967720 
 2458976.345600  18.217433  0.0119293990 
 2458976.346000  18.201362  0.0124802070 
 2458976.346027  18.201362  0.0124802073 
 2459065.740003  20.712844  0.0077010000 
 2459065.740423  20.715856  0.0075650000 
 2459065.740431  20.662355  0.0073120000 
 2459065.740872  20.746822  0.0072980000 
 2459066.735875  20.792607  0.0079720000 
 2459066.736299  20.798257  0.0078360000 
 2459066.736304  20.762662  0.0077160000 
 2459066.736733  20.764742  0.0078130000 
 2459067.735992  20.792847  0.0070250000 
 2459067.736412  20.841458  0.0078070000 
 2459067.736421  20.778898  0.0071230000 
 2459067.736850  20.814692  0.0068370000 
 2459068.736591  20.862650  0.0068810000 
 2459068.737012  20.877176  0.0066710000 
 2459068.737019  20.865087  0.0068030000 
 2459068.737448  20.841613  0.0065040000 
 2459069.728227  20.938858  0.0068040000 
 2459069.728666  20.948621  0.0071690000 
 2459069.728667  20.938979  0.0072350000 
 2459069.729107  20.947463  0.0070960000 
 2459070.729698  20.930188  0.0069820000 
 2459070.730125  20.973990  0.0069810000 
 2459070.730126  20.948237  0.0072010000 
 2459070.730555  20.959975  0.0069880000 
 2459071.727985  20.969742  0.0074300000 
 2459071.728402  21.038231  0.0074280000 
 2459071.728414  20.938384  0.0065660000 
 2459071.728843  20.974860  0.0063990000 
 2459072.724084  21.026075  0.0070260000 
 2459072.724504  21.062345  0.0065640000 
 2459072.724512  21.040307  0.0065440000 
 2459072.724942  21.056524  0.0069250000 
 2459073.720322  21.012664  0.0079930000 
 2459073.720746  21.008732  0.0073520000 
 2459073.720750  21.015716  0.0075910000 
 2459073.721179  21.026706  0.0078980000 
 2459074.733178  21.104711  0.0074190000 
 2459074.733599  21.147360  0.0069800000 
 2459074.733607  21.142912  0.0072990000 
 2459074.734036  21.134711  0.0073480000 
 2459075.712615  21.096068  0.0068910000 
 2459075.713036  21.129048  0.0071850000 
 2459075.713044  21.176793  0.0077730000 
 2459075.713473  21.173809  0.0072380000 
 2459078.708834  21.306361  0.0079790000 
 2459078.709251  21.364109  0.0076900000 
 2459078.709263  21.302381  0.0079740000 
 2459078.709691  21.269737  0.0083250000 
 2459079.718419  21.298647  0.0081030000 
 2459079.718845  21.348778  0.0076990000 
 2459079.718848  21.311059  0.0083390000 
 2459079.719276  21.325469  0.0076880000 
 2459080.701068  21.349043  0.0078120000 
 2459080.701493  21.409252  0.0073010000 
 2459080.701497  21.389143  0.0074790000 
 2459080.701926  21.404643  0.0080590000 
 2459081.697761  21.403394  0.0074140000 
 2459081.698182  21.414584  0.0073130000 
 2459081.698189  21.395547  0.0081740000 
 2459081.698618  21.356491  0.0077950000 
 2459082.705817  21.407445  0.0078060000 
 2459082.706238  21.476038  0.0076130000 
 2459082.706245  21.433234  0.0077600000 
 2459082.706675  21.452812  0.0079290000 
 2459084.690657  21.429455  0.0096010000 
 2459084.691079  21.493081  0.0080210000 
 2459084.691086  21.481514  0.0091760000 
 2459084.691515  21.461595  0.0092520000 
 2459085.685733  21.452829  0.0082960000 
 2459085.686150  21.515235  0.0077130000 
 2459085.686162  21.535018  0.0085770000 
 2459085.686591  21.456985  0.0087890000 
 2459091.677067  21.576452  0.0098140000 
 2459091.677489  21.558800  0.0090780000 
 2459091.677496  21.526239  0.0101370000 
 2459091.677924  21.560548  0.0098880000 
 2459092.672811  21.577357  0.0099740000 
 2459092.673237  21.585631  0.0098630000 
 2459092.673240  21.601311  0.0101230000 
 2459092.673669  21.568158  0.0095010000 
 2459093.667888  21.648108  0.0091850000 
 2459093.668314  21.637890  0.0089320000 
 2459093.668317  21.618909  0.0092110000 
